Date,5_YR_R,7_YR_R,10_YR_R,UST_1M,UST_3M,UST_6M,UST_1Y,UST_2Y,UST_3Y,UST_5Y,UST_7Y,UST_10Y,UST_20Y,FF,CP3M,CP3M-FF,UST_3M-FF,UST_6M-FF,UST_1Y-FF,UST_5Y-FF,UST_10Y-FF,AAA_YLD,BAA_YLD,AAA_YLD-FF,BAA_YLD-FF,SOYBEAN,WHEAT,CORN,GOLD,ALUMIN,NICKEL,WTI OIL,COPPER,SP500,SP500_DIV,SP500_IND,SP500_PE,VIX,USDEUR,USDJPY,USDGBP,USDCHF,USDCAD,USDWBGD,RPI,W875RX1,DPCERA3M086SBEA,CMRMTSPLx,RETAILx,INDPRO,IPFPNSS,IPFINAL,IPCONGD,IPDCONGD,IPNCONGD,IPBUSEQ,IPMAT,IPDMAT,IPNMAT,IPMANSICS,IPB51222S,IPFUELS,CUMFNS,HWI,HWIURATIO,CLF16OV,CE16OV,UNRATE,UEMPMEAN,UEMPLT5,UEMP5TO14,UEMP15OV,UEMP15T26,UEMP27OV,CLAIMSx,PAYEMS,USGOOD,CES1021000001,USCONS,MANEMP,DMANEMP,NDMANEMP,SRVPRD,USTPU,USWTRADE,USTRADE,USFIRE,USGOVT,CES0600000007,AWOTMAN,AWHMAN,HOUST,HOUSTNE,HOUSTMW,HOUSTS,HOUSTW,PERMIT,PERMITNE,PERMITMW,PERMITS,PERMITW,ACOGNO,AMDMNOx,ANDENOx,AMDMUOx,BUSINVx,ISRATIOx,M1SL,M2SL,M2REAL,BOGMBASE,TOTRESNS,NONBORRES,BUSLOANS,REALLN,NONREVSL,CONSPI,WPSFD49207,WPSFD49502,WPSID61,WPSID62,PPICMM,CPIAUCSL,CPIAPPSL,CPITRNSL,CPIMEDSL,CUSR0000SAC,CUSR0000SAD,CUSR0000SAS,CPIULFSL,CUSR0000SA0L2,CUSR0000SA0L5,PCEPI,DDURRG3M086SBEA,DNDGRG3M086SBEA,DSERRG3M086SBEA,CES0600000008,CES2000000008,CES3000000008,UMCSENTx,DTCOLNVHFNM,DTCTHFNM,INVEST
9/30/2012,0.332878435,-0.069668001,-0.341010586,-0.1702,-0.0955,0.0006,-0.1564,-0.1032,-0.2159,-0.5862,-1.1664,-1.3107,-1.5724,-0.2480,-0.2590,-0.0834,0.1290,0.2155,0.0945,-0.2828,-0.8016,-1.5818,-1.6360,-0.9390,-0.9723,-0.3716,0.1141,0.2355,-0.0858,-0.1711,0.2846,-0.1562,-0.3610,-0.6113,0.5283,-0.4472,-0.4650,0.5289,0.7393,-0.2152,0.2598,0.5471,0.6219,0.4206,0.362260641,0.995979569,-0.16221901,-0.359359032,-0.093821515,0.170679209,-0.207736977,-0.226508453,-0.026534912,0.155220018,-0.324818261,-0.461394151,0.548985097,0.089398622,0.36732635,-0.175340861,0.79688763,0.67269249,-0.262575606,-0.378242089,-0.127510601,0.670404953,0.283859096,-0.08844553,-0.121085363,0.115082142,0.099586569,-0.017042377,-0.240431504,0.137701325,-0.135571745,0.059313915,0.080477119,-0.982925733,0.159735479,0.135358583,0.062595203,0.300738851,0.053416018,0.117694297,0.258238486,0.116524832,0.305360167,-0.258487863,0.536863977,-0.53932587,0.390112026,-0.655569119,-1.046265797,-0.284377956,-0.745324442,-0.448758746,-0.784688338,-1.032646682,-0.495368073,-0.739179262,-0.856252162,0.144702338,0.579619128,0.706451123,0.222894692,-0.227544401,-0.090932815,-0.007885672,-0.194234203,0.081520177,0.643028647,0.386009706,0.031028061,0.279752645,-0.266559892,0.282376538,-0.281810331,-0.947953257,-0.980687292,-0.749961657,-0.524088234,-0.984977195,-0.720194946,0.291004473,-0.806984161,-0.219511909,-0.699614075,0.653289108,-0.247195739,-0.767288784,-0.711792025,-0.711872161,-0.073212762,0.368401268,-0.640865829,1.257343901,0.219954584,-0.61719609,0.475466934,1.191570082,-0.113529984,-0.013791703,-0.318013104
10/7/2012,-0.648326527,-0.622663752,-0.70516606,0.2713,-0.1430,-0.0278,-0.0765,-0.1947,-0.2370,-0.1914,-0.0873,-0.0454,0.0450,0.1393,0.2754,0.1638,-0.2279,-0.1402,-0.1696,-0.2377,-0.1253,0.4329,-0.2984,0.2108,-0.2921,-0.8767,-1.1024,-0.2743,0.1381,-0.0427,-0.2096,-0.4819,0.1018,0.5167,-0.3359,0.5212,0.4879,-0.4197,-1.0555,0.6577,0.1260,-0.7457,-0.4173,-0.7994,0.351207835,1.01214878,-0.192039204,-0.452183928,-0.177509801,0.238486668,-0.191501112,-0.21671252,0.022532728,0.266384603,-0.400173735,-0.529195283,0.664618728,0.200976589,0.394166748,-0.172507864,1.158635612,0.82284971,-0.258603121,-0.526694689,-0.205107241,0.668666788,0.227613697,0.010743146,-0.195578229,0.334893597,0.119258675,0.033162011,-0.321060276,0.271680947,-0.209745593,0.055185964,0.091759183,-1.090645057,0.159629583,0.167024543,0.10009103,0.316886553,0.047143509,0.126569871,0.377924947,0.100221886,0.262276748,-0.336798395,0.536863977,-0.917536227,0.390112026,-0.616163933,-1.046265797,-0.231087847,-0.719202695,-0.390746541,-0.808640085,-1.032646682,-0.47855787,-0.757935078,-0.92133763,0.132655999,0.206422223,0.310792545,0.280237104,-0.480750329,-0.002554867,0.000698017,-0.29658804,0.101824143,1.009327928,0.616067526,0.044638412,0.415219359,-0.365763393,0.445257149,-0.233262496,-1.096788194,-1.161755944,-0.936473175,-0.451486618,-1.797985586,-0.800655334,-0.233429756,-0.856285171,-0.389876516,-0.776573295,0.860568416,-0.254079294,-0.872563672,-0.78164109,-0.784141438,-0.046416096,0.485485653,-0.773802187,1.623039152,0.01053094,-0.77164039,0.245434653,1.208166329,-0.067227525,0.021927834,-0.4312957
10/14/2012,0.129738345,0.241392109,0.365879451,0.2331,0.0292,0.0218,0.0831,0.2571,0.2601,0.3760,0.3738,0.3883,0.2014,0.0254,-0.1063,-0.1109,0.0022,-0.0068,0.0379,0.2697,0.2692,0.0087,-0.9158,-0.0103,-0.6464,-0.5349,-0.0291,0.1339,-0.7105,-1.8705,-1.3377,0.3807,-0.5750,-0.9800,0.8892,-0.7174,-0.7851,0.5470,0.4787,-0.2328,0.2943,0.3359,0.1441,0.5628,0.473143011,1.243428312,-0.080520472,0.025379435,-0.11791039,0.258056012,-0.01188661,-0.046446768,0.121802138,0.273298418,-0.187453974,-0.267143969,0.516317223,0.25857783,0.31654828,-0.010835289,0.801955488,0.552192147,-0.086138485,-0.310201313,-0.121551742,0.338489687,0.13522637,-0.030585469,-0.288694311,0.243567644,0.024047509,-0.093746535,-0.303852086,0.060010276,-0.017304576,0.05603117,0.081176926,-0.659007237,0.146253147,0.112213527,0.104349279,0.124732287,0.049600164,0.179279611,0.295821005,0.219919107,0.235376506,-0.330543068,0.536863977,-0.681154754,0.390112026,-0.676051399,-1.153015614,-0.249920173,-0.720651516,-0.569361585,-0.787603398,-1.120087309,-0.430771896,-0.718441931,-0.924179352,0.010768551,0.074581565,0.031873009,0.099266906,-0.32726367,-0.002554867,-0.017328599,-0.203065995,0.258244899,0.818030221,0.488187136,0.037140877,0.192399009,0.163924855,0.431115526,-0.246253431,-1.026787212,-1.087291643,-0.979261374,-0.255377271,-1.72381655,-1.025078853,-0.538183041,-1.073798782,-0.354657441,-1.027038346,0.76892512,-0.200857265,-1.079306209,-0.979246558,-1.010480314,-0.555556643,0.432510138,-1.054422445,0.876396558,0.206165301,-0.361010119,0.302623869,0.917732012,-0.057444258,0.026580761,-0.151562499
10/21/2012,0.643337817,0.759825626,0.944244026,-0.0301,-0.0540,-0.0491,-0.0233,0.1771,0.4082,0.7215,0.9231,0.7455,0.8160,-0.0886,0.1991,0.2324,0.0303,0.0426,0.0568,0.6080,0.6073,0.6449,-0.5042,0.5056,-0.2921,0.1890,0.3785,0.2572,-0.8595,-0.1451,-0.1397,-0.3818,-0.5161,0.0740,-0.0546,0.1995,0.1027,0.2790,-0.4073,0.8129,0.2930,-0.3354,1.1256,0.1727,0.595078187,1.474707844,0.030998259,0.502942799,-0.05831098,0.277625356,0.167727892,0.123818984,0.221071549,0.280212234,0.025265787,-0.005092655,0.368015719,0.31617907,0.238929812,0.150837285,0.445275363,0.281534584,0.086326152,-0.093707938,-0.037996243,0.008312587,0.042839044,-0.071914084,-0.381810394,0.152241692,-0.071163656,-0.22065508,-0.286643896,-0.151660394,0.17513644,0.056876377,0.07059467,-0.227369418,0.132876711,0.05740251,0.108607529,-0.067421979,0.052056818,0.231989351,0.213717064,0.339616327,0.208476264,-0.32428774,0.536863977,-0.444773281,0.390112026,-0.735938866,-1.259765432,-0.268752498,-0.722100337,-0.747976628,-0.76656671,-1.207527936,-0.382985921,-0.678948785,-0.927021074,-0.111118897,-0.057259094,-0.247046526,-0.081703292,-0.173777012,-0.002554867,-0.035355216,-0.109543951,0.414665655,0.626732515,0.360306745,0.029643341,-0.030421341,0.693613104,0.416973902,-0.259244366,-0.956786229,-1.012827343,-1.022049573,-0.059267923,-1.649647514,-1.249502373,-0.842936326,-1.291312394,-0.319438365,-1.277503397,0.677281824,-0.147635237,-1.286048746,-1.176852026,-1.23681919,-1.064697191,0.379534624,-1.335042704,0.129753964,0.401799662,0.049620152,0.359813085,0.627297695,-0.047660991,0.031233688,0.128170702
10/28/2012,0.792818261,0.638857805,0.194512169,-0.0344,0.0470,0.0289,0.0033,0.1485,0.2707,0.3612,0.3836,0.2607,0.0882,-0.0202,0.1227,0.1226,0.0538,0.0377,0.0191,0.2885,0.2053,0.0087,-0.0926,0.0191,-0.0512,0.4550,-0.2256,-0.7630,-0.3281,-0.9004,-1.1042,-0.8000,-0.6897,-0.6734,0.5469,-0.5698,-0.4327,0.2278,0.4681,0.2928,-0.4998,0.4759,0.2823,0.4627,0.717013363,1.705987377,0.14251699,0.980506162,0.001288431,0.297194699,0.347342394,0.294084736,0.32034096,0.28712605,0.237985548,0.256958659,0.219714214,0.373780311,0.161311345,0.31250986,0.088595238,0.01087702,0.258790789,0.122785437,0.045559256,-0.321864513,-0.049548283,-0.113242699,-0.474926476,0.060915739,-0.166374822,-0.347563626,-0.269435706,-0.363331065,0.367577456,0.057721583,0.060012413,0.204268402,0.119500275,0.002591494,0.112865778,-0.259576245,0.054513473,0.284699091,0.131613123,0.459313548,0.181576022,-0.318032413,0.536863977,-0.208391807,0.390112026,-0.795826333,-1.366515249,-0.287584823,-0.723549158,-0.926591672,-0.745530023,-1.294968563,-0.335199946,-0.639455639,-0.929862796,-0.233006345,-0.189099752,-0.525966062,-0.26267349,-0.020290354,-0.002554867,-0.053381832,-0.016021907,0.571086411,0.435434809,0.232426354,0.022145806,-0.253241691,1.223301353,0.402832279,-0.272235301,-0.886785246,-0.938363042,-1.064837772,0.136841424,-1.575478478,-1.473925892,-1.147689611,-1.508826005,-0.28421929,-1.527968449,0.585638528,-0.094413208,-1.492791282,-1.374457494,-1.463158066,-1.573837738,0.326559109,-1.615662963,-0.616888629,0.597434023,0.460250422,0.417002301,0.336863379,-0.037877724,0.035886614,0.407903902
11/4/2012,-0.242046347,-0.471453976,-0.731942198,-0.2721,-0.0777,-0.0420,-0.0965,-0.1146,-0.3322,-0.5072,-0.7445,-0.7393,-0.7367,0.0937,0.2754,0.1912,-0.1387,-0.1105,-0.1460,-0.4482,-0.6062,-0.6275,-0.5042,-0.4968,-0.4055,-0.6252,0.0081,0.0404,-0.9030,-0.0120,-0.0350,-0.3213,-0.5598,0.0075,0.0081,0.4398,0.0675,-0.0644,0.6366,0.7081,0.3657,0.4365,-0.0809,0.1896,0.838948539,1.937266909,0.254035722,1.458069526,0.060887841,0.316764043,0.526956896,0.464350488,0.419610371,0.294039866,0.450705308,0.519009973,0.07141271,0.431381551,0.083692877,0.474182434,-0.268084886,-0.259780543,0.431255426,0.339278812,0.129114755,-0.652041614,-0.14193561,-0.154571314,-0.568042559,-0.030410214,-0.261585987,-0.474472171,-0.252227516,-0.575001735,0.560018473,0.058566789,0.049430156,0.635906222,0.106123839,-0.052219523,0.117124027,-0.451730511,0.056970128,0.33740883,0.049509181,0.579010768,0.15467578,-0.311777085,0.536863977,0.027989666,0.390112026,-0.8557138,-1.473265066,-0.306417149,-0.724997979,-1.105206715,-0.724493335,-1.382409189,-0.287413971,-0.599962492,-0.932704518,-0.354893793,-0.32094041,-0.804885598,-0.443643688,0.133196305,-0.002554867,-0.071408449,0.077500137,0.727507167,0.244137102,0.104545963,0.014648271,-0.476062041,1.752989602,0.388690656,-0.285226236,-0.816784263,-0.863898741,-1.10762597,0.332950772,-1.501309443,-1.698349412,-1.452442896,-1.726339617,-0.249000214,-1.7784335,0.493995232,-0.04119118,-1.699533819,-1.572062961,-1.689496942,-2.082978285,0.273583594,-1.896283221,-1.363531223,0.793068385,0.870880693,0.474191517,0.046429062,-0.028094457,0.040539541,0.687637103
11/11/2012,-0.073401744,-0.048066604,-0.399918089,0.2034,-0.1371,-0.1556,0.0233,-0.2290,-0.1841,-0.4678,-0.5876,-0.5964,-0.7259,-0.1341,-0.4116,-0.2894,0.0022,0.0080,0.1275,-0.2678,-0.3507,-0.2033,-0.2984,-0.0546,-0.1221,-1.3934,0.5261,-0.0394,1.2660,-0.0452,-0.0469,0.2411,-0.3172,-1.0707,1.5534,-0.6148,-1.0021,0.3091,0.8110,-0.8883,0.5782,0.6443,0.4871,0.5678,1.03586287,2.392546647,0.154505528,1.143821813,0.048127536,0.2877133,0.431215301,0.376423598,0.311098705,0.348719469,0.107648333,0.475193215,0.113669647,0.438505965,0.134877801,0.490529447,-0.750391685,-0.17688046,0.450951403,0.327938683,0.081223257,-0.378295694,-0.123853888,-0.030585469,-0.754274724,0.0885978,-0.1008871,-0.310422712,-0.047176664,-0.456450029,0.246614101,0.075791098,0.137388571,0.601466399,0.237947971,0.011732097,0.17668277,-0.381084799,0.063916727,0.248429235,0.077473401,0.372644948,0.23478348,-0.235908854,0.617228161,0.500752612,0.46760396,-0.754660808,-1.081786883,-0.195037423,-0.705005224,-0.970444367,-0.708153702,-1.224564455,-0.343522551,-0.617366522,-0.848505961,-0.306479445,0.144664559,-0.385654816,-0.117416042,0.122490997,-0.002554867,-0.056511809,0.337529933,0.840776896,0.160143838,0.085626663,0.013450668,-0.205651104,0.857515948,0.216544694,-0.505834567,-0.507015327,-0.536579292,-0.593687966,0.25016976,-0.779131132,-1.121175145,-1.020698931,-1.072569762,-0.062921315,-1.198708626,0.310957134,0.068779426,-1.121718116,-1.03336333,-1.120510291,-1.486784961,0.138177292,-1.30682225,-1.073753715,0.466701844,0.508704862,0.129883516,-0.638166113,-0.003885784,0.025914622,0.606738182
11/18/2012,0.007087725,-0.104230235,-0.266037401,-0.0386,-0.1965,-0.1343,-0.2561,-0.3548,-0.5014,-0.5961,-0.7544,-0.9944,-1.2111,-0.0658,0.1991,0.2187,-0.1012,-0.0364,-0.1271,-0.4106,-0.6889,0.4329,0.1132,0.3435,0.1188,-1.3428,-1.2117,-0.3937,-0.4960,0.4048,-0.0268,0.1092,0.0066,-0.6585,0.9062,-0.8785,-0.5819,-0.6606,-0.2295,1.6745,0.0403,-0.2132,-0.0230,0.4468,1.232777201,2.847826385,0.054975335,0.829574099,0.035367231,0.258662556,0.335473706,0.288496707,0.202587039,0.403399072,-0.235408643,0.431376456,0.155926584,0.445630378,0.186062724,0.50687646,-1.232698483,-0.093980376,0.470647381,0.316598554,0.033331759,-0.104549774,-0.105772166,0.093400376,-0.940506889,0.207605813,0.059811787,-0.146373253,0.157874187,-0.337898322,-0.06679027,0.093015407,0.225346985,0.567026577,0.369772102,0.075683717,0.236241512,-0.310439087,0.070863327,0.15944964,0.105437621,0.166279128,0.31489118,-0.160040622,0.697592346,0.973515558,0.545095893,-0.653607817,-0.6903087,-0.083657698,-0.68501247,-0.835682019,-0.69181407,-1.066719722,-0.399631131,-0.634770552,-0.764307405,-0.258065097,0.610269528,0.033575966,0.208811604,0.111785689,-0.002554867,-0.04161517,0.597559728,0.954046625,0.076150573,0.066707364,0.012253065,0.064759834,-0.037957705,0.044398732,-0.726442897,-0.19724639,-0.209259842,-0.079749961,0.167388749,-0.056952821,-0.544000879,-0.588954966,-0.418799907,0.123157583,-0.618983753,0.127919037,0.178750031,-0.543902412,-0.494663698,-0.55152364,-0.890591636,0.00277099,-0.717361278,-0.783976208,0.140335303,0.146529031,-0.214424484,-1.322761288,0.020322889,0.011289704,0.525839261
11/25/2012,0.148902505,0.388281606,0.831784248,0.1142,0.0113,-0.0917,-0.0832,0.1942,0.3183,0.4797,0.6779,0.8118,0.9454,-0.0430,-0.0299,-0.0010,0.0444,-0.0265,-0.0234,0.3937,0.6261,1.1751,0.9363,0.8447,0.6715,0.6702,0.2365,0.5774,0.9037,0.7893,0.7762,0.3188,0.5452,1.4070,-1.4610,1.1477,1.2482,-0.3806,-1.4012,0.9641,-0.6999,-1.2425,-0.6742,-1.0726,1.429691532,3.303106124,-0.044554858,0.515326386,0.022606926,0.229611812,0.239732111,0.200569817,0.094075374,0.458078675,-0.578465619,0.387559697,0.198183522,0.452754792,0.237247648,0.523223473,-1.715005282,-0.011080293,0.490343358,0.305258425,-0.014559739,0.169196145,-0.087690444,0.217386221,-1.126739054,0.326613826,0.220510675,0.017676205,0.362925039,-0.219346616,-0.380194642,0.110239716,0.3133054,0.532586755,0.501596234,0.139635337,0.295800255,-0.239793375,0.077809926,0.070470045,0.133401841,-0.040086692,0.39499888,-0.08417239,0.777956531,1.446278504,0.622587826,-0.552554825,-0.298830517,0.027722027,-0.665019716,-0.700919671,-0.675474437,-0.908874988,-0.45573971,-0.652174581,-0.680108848,-0.209650748,1.075874497,0.452806748,0.53503925,0.101080381,-0.002554867,-0.02671853,0.857589524,1.067316354,-0.007842692,0.047788064,0.011055461,0.335170772,-0.933431359,-0.12774723,-0.947051227,0.112522546,0.118059608,0.434188044,0.084607737,0.66522549,0.033173387,-0.157211001,0.234969948,0.309236482,-0.039258879,-0.055119061,0.288720637,0.033913292,0.044035933,0.017463011,-0.294398311,-0.132635312,-0.127900306,-0.4941987,-0.186031238,-0.2156468,-0.558732484,-2.007356464,0.044531563,-0.003335214,0.44494034
12/2/2012,0.030084716,-0.078308559,-0.217840353,0.0930,-0.0302,0.0006,0.0565,-0.1260,-0.0836,-0.3197,-0.3227,-0.3209,-0.2245,-0.0430,-0.2590,-0.2070,0.0116,0.0377,0.0757,-0.2152,-0.2079,-0.0973,0.0103,-0.0398,0.0338,0.3611,-0.0861,0.0635,-1.0028,1.8576,1.1225,0.1122,0.7171,0.1466,-0.0224,0.2846,0.1918,0.2217,-0.0916,0.0566,0.0528,0.0187,0.1339,-0.2354,1.626605863,3.758385862,-0.144085052,0.201078673,0.009846621,0.200561068,0.143990516,0.112642927,-0.014436292,0.512758278,-0.921522595,0.343742939,0.240440459,0.459879205,0.288432571,0.539570485,-2.19731208,0.07181979,0.510039336,0.293918296,-0.062451237,0.442942065,-0.069608722,0.341372066,-1.312971219,0.445621839,0.381209562,0.181725664,0.56797589,-0.100794909,-0.693599013,0.127464025,0.401263815,0.498146933,0.633420366,0.203586957,0.355358998,-0.169147663,0.084756525,-0.01850955,0.161366061,-0.246452512,0.47510658,-0.008304158,0.858320715,1.919041451,0.700079759,-0.451501833,0.092647666,0.139101752,-0.645026962,-0.566157323,-0.659134805,-0.751030254,-0.51184829,-0.669578611,-0.595910291,-0.1612364,1.541479466,0.87203753,0.861266897,0.090375073,-0.002554867,-0.011821891,1.117619319,1.180586083,-0.091835956,0.028868764,0.009857858,0.605581709,-1.828905013,-0.299893192,-1.167659557,0.422291482,0.445379058,0.948126049,0.001826725,1.3874038,0.610347654,0.274532965,0.888739803,0.495315381,0.540465995,-0.238157159,0.398691242,0.611728995,0.582735565,0.586449662,0.301795013,-0.268041614,0.461560665,-0.204421192,-0.512397779,-0.57782263,-0.903040484,-2.691951639,0.068740236,-0.017960133,0.364041419
12/9/2012,-0.556338561,-0.674507103,-0.919375162,-0.6287,-0.0005,-0.0846,-0.0233,-0.1718,-0.2582,-0.2506,-0.2835,-0.1882,-0.1490,-0.0202,-0.3353,-0.2894,0.0162,-0.0414,0.0002,-0.1776,-0.1253,0.1148,0.1132,0.0929,0.0905,0.6069,-0.0231,-0.5014,-0.3382,-0.1824,-0.4918,-0.6413,0.0922,-0.0034,0.6588,0.2696,0.0454,0.0109,0.3657,-0.0064,-0.1511,0.4982,-0.4875,-0.0960,0.541908932,1.220588687,-0.062605401,0.190758886,0.059476745,0.153522758,0.06066874,0.002035679,-0.014043954,0.376534346,-0.685071891,0.080201976,0.234420431,0.376868916,0.288332982,0.393314401,-1.606137129,0.250202564,0.35560068,0.179279899,-0.088349816,0.375785146,-0.074940837,0.308309174,-1.424710518,0.374725421,0.428657872,0.124245736,0.482814088,-0.134975614,-0.57308201,0.118372392,0.392625152,0.486480752,0.569633006,0.235181711,0.331467476,-0.006980442,0.075710439,0.012534343,0.221724459,-0.165613259,0.421506861,-0.063972377,0.826175041,1.351725915,0.669082986,-0.499718186,-0.080283566,-0.197016926,-0.614455255,-0.546317018,-0.65967277,-0.722003643,-0.51184829,-0.682774745,-0.584379622,-0.017329405,1.068863243,0.766035797,0.732706957,0.205129772,-0.002554867,-0.013794091,0.463345916,0.869023087,0.023123656,0.090779198,0.013772894,0.394618228,-1.302168508,-0.265218933,-0.189823711,0.54699132,0.572632261,0.854151817,-0.032682556,0.974187703,0.652388892,0.41438927,0.834055465,0.389252422,0.606398641,-0.120110995,0.338952254,0.658774669,0.620965364,0.633765537,0.477419789,-0.160334486,0.564081242,0.0108156,-0.355963436,-0.384846123,-0.535969829,-2.100018841,0.049607409,-0.056812715,-0.008804891
12/16/2012,0.072245867,0.275954344,0.537246732,-0.4419,-0.4043,-0.4538,-0.4490,-0.0574,-0.0255,0.4205,0.6975,0.7914,0.9077,0.0026,-0.2590,-0.2344,-0.3219,-0.3180,-0.3204,0.3186,0.5810,0.8570,0.6276,0.5941,0.4306,0.4157,-1.1332,-0.4706,-0.2645,0.7100,0.6738,0.1517,0.0879,-0.1889,0.4215,0.0561,-0.1034,0.3332,-1.4010,0.9059,-0.6340,-1.2126,-0.2316,-0.4801,-0.542787999,-1.317208488,0.01887425,0.180439099,0.10910687,0.106484448,-0.022653036,-0.108571568,-0.013651616,0.240310413,-0.448621187,-0.183338986,0.228400403,0.293858628,0.288233393,0.247058317,-1.014962178,0.428585337,0.201162023,0.064641502,-0.114248396,0.308628228,-0.080272951,0.275246282,-1.536449817,0.303829002,0.476106182,0.066765808,0.397652286,-0.169156319,-0.452565007,0.109280759,0.38398649,0.474814571,0.505845645,0.266776466,0.307575954,0.155186778,0.066664353,0.043578235,0.282082856,-0.084774006,0.367907141,-0.119640596,0.794029368,0.78441038,0.638086213,-0.547934539,-0.253214798,-0.533135603,-0.583883548,-0.526476714,-0.660210734,-0.692977032,-0.51184829,-0.695970879,-0.572848953,0.126577589,0.59624702,0.660034065,0.604147018,0.31988447,-0.002554867,-0.015766292,-0.190927487,0.557460092,0.138083268,0.152689631,0.01768793,0.183654748,-0.775432003,-0.230544674,0.788012135,0.671691158,0.699885465,0.760177586,-0.067191837,0.560971606,0.69443013,0.554245575,0.779371126,0.283189464,0.672331287,-0.002064832,0.279213267,0.705820342,0.659195163,0.681081412,0.653044564,-0.052627359,0.666601819,0.226052393,-0.199529093,-0.191869615,-0.168899175,-1.508086043,0.030474582,-0.095665297,-0.3816512
12/23/2012,0.48619171,0.725263391,1.158453128,-0.1023,-0.1906,-0.1414,-0.0765,0.2171,0.5457,0.9534,1.2076,1.1179,1.2312,-0.0202,1.1151,1.0151,-0.1340,-0.0809,-0.0375,0.7395,0.8365,0.8570,0.7305,0.6088,0.5156,-1.2362,-0.2517,-0.5718,-1.0581,-1.2462,-0.5589,0.3847,-0.8494,0.4215,-0.3494,0.3374,0.4139,0.2549,-0.1653,0.6219,-0.0070,-0.1613,0.6494,0.3397,-1.627484929,-3.855005662,0.1003539,0.170119312,0.158736994,0.059446138,-0.105974812,-0.219178816,-0.013259278,0.104086481,-0.212170483,-0.446879948,0.222380374,0.21084834,0.288133803,0.100802233,-0.423787226,0.606968111,0.046723367,-0.049996895,-0.140146976,0.241471309,-0.085605066,0.24218339,-1.648189116,0.232932583,0.523554491,0.00928588,0.312490483,-0.203337023,-0.332048004,0.100189127,0.375347828,0.463148391,0.442058285,0.29837122,0.283684432,0.317353999,0.057618268,0.074622128,0.342441254,-0.003934753,0.314307422,-0.175308815,0.761883694,0.217094844,0.607089439,-0.596150893,-0.426146029,-0.869254281,-0.553311841,-0.50663641,-0.660748699,-0.66395042,-0.51184829,-0.709167013,-0.561318284,0.270484584,0.123630796,0.554032333,0.475587078,0.434639169,-0.002554867,-0.017738493,-0.845200889,0.245897096,0.25304288,0.214600064,0.021602966,-0.027308733,-0.248695499,-0.195870414,1.76584798,0.796390995,0.827138668,0.666203354,-0.101701119,0.147755508,0.736471368,0.69410188,0.724686787,0.177126506,0.738263932,0.115981331,0.219474279,0.752866016,0.697424963,0.728397287,0.82866934,0.055079769,0.769122396,0.441289186,-0.04309475,0.001106893,0.19817148,-0.916153245,0.011341754,-0.13451788,-0.75449751
12/30/2012,0.041583212,-0.078308559,-0.308879221,-0.0471,-0.0005,0.0431,0.0432,-0.1203,-0.1207,-0.2062,-0.4601,-0.4791,-0.6235,0.0083,-0.3353,-0.3065,-0.0072,0.0229,0.0238,-0.1625,-0.3582,-0.8396,-0.9158,-0.5889,-0.6358,-0.1494,-0.3706,-0.2859,-0.1045,-0.3332,-0.1838,0.4184,0.2142,-0.8642,0.8299,-0.7213,-0.6795,1.4715,-0.1657,1.4853,0.0414,-0.1091,0.3237,0.1075,-2.71218186,-6.392802837,0.181833551,0.159799525,0.208367118,0.012407828,-0.189296588,-0.329786063,-0.01286694,-0.032137451,0.024280221,-0.71042091,0.216360346,0.127838051,0.288034214,-0.045453851,0.167387725,0.785350885,-0.107715289,-0.164635292,-0.166045555,0.17431439,-0.09093718,0.209120498,-1.759928415,0.162036165,0.571002801,-0.048194048,0.227328681,-0.237517728,-0.211531001,0.091097494,0.366709165,0.45148221,0.378270925,0.329965974,0.25979291,0.47952122,0.048572182,0.105666021,0.402799651,0.0769045,0.260707702,-0.230977034,0.72973802,-0.350220691,0.576092666,-0.644367246,-0.599077261,-1.205372958,-0.522740135,-0.486796105,-0.661286664,-0.634923809,-0.51184829,-0.722363147,-0.549787615,0.414391579,-0.348985427,0.448030601,0.347027138,0.549393868,-0.002554867,-0.019710693,-1.499474292,-0.065665899,0.368002492,0.276510497,0.025518002,-0.238272214,0.278041006,-0.161196155,2.743683826,0.921090833,0.954391872,0.572229123,-0.1362104,-0.265460589,0.778512607,0.833958185,0.670002449,0.071063547,0.804196578,0.234027494,0.159735291,0.799911689,0.735654762,0.775713162,1.004294116,0.162786897,0.871642973,0.656525979,0.113339593,0.194083401,0.565242135,-0.324220447,-0.007791073,-0.173370462,-1.12734382
